entidad,nom_ent,mun,nom_mun,loc,nom_loc,latitud,longitud,altitud,tamloc,pobtot,pob0_14,pob15_64,pob65_mas,vivtot,tvivparhab,vph_aguadv,vph_aguafv,vph_tinaco,vph_cister,vph_drenaj,vph_nodren,vph_c_serv,vph_excsa,cve_alcaldia
9,Ciudad de México,013,Xochimilco,96,Ixotitla,19.23721666666667,-99.056995,2350,1.0,204,59.0,138.0,7.0,74,57.0,14.0,43.0,34.0,13.0,53.0,4.0,14.0,46.0,013
9,Ciudad de México,013,Xochimilco,111,Paraje Lila (El Ladrillo),19.262317777777778,-99.07812722222222,2230,1.0,30,10.0,17.0,3.0,9,8.0,1.0,7.0,6.0,1.0,7.0,1.0,1.0,7.0,013
9,Ciudad de México,013,Xochimilco,113,Zacapa,19.258400555555557,-99.05690638888889,2227,1.0,10,0.0,10.0,0.0,3,3.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,3.0,013
9,Ciudad de México,013,Xochimilco,118,Barrio San Antonio (Cruz Monte),19.245071944444444,-99.03410222222222,2396,2.0,279,80.0,187.0,12.0,80,65.0,8.0,57.0,54.0,27.0,59.0,6.0,7.0,61.0,013
9,Ciudad de México,013,Xochimilco,134,Ampliación Chalmita,19.234090555555557,-99.04954055555555,2427,3.0,613,156.0,422.0,35.0,208,159.0,7.0,152.0,123.0,65.0,153.0,6.0,7.0,141.0,013
9,Ciudad de México,013,Xochimilco,136,Tepexomulco,19.23141111111111,-99.1313175,2362,3.0,555,130.0,401.0,24.0,145,129.0,81.0,48.0,100.0,73.0,125.0,4.0,81.0,126.0,013
9,Ciudad de México,013,Xochimilco,137,Tlachiultepec de Ahuayucan (Las Malvinas),19.204349166666667,-99.10216861111111,2590,2.0,270,76.0,180.0,14.0,73,68.0,8.0,59.0,50.0,11.0,64.0,3.0,8.0,65.0,013
9,Ciudad de México,013,Xochimilco,138,Tepetitla (Tlacoxpan),19.235305833333335,-99.14221333333334,2422,1.0,102,22.0,79.0,1.0,31,23.0,9.0,14.0,20.0,20.0,23.0,0.0,9.0,23.0,013
9,Ciudad de México,013,Xochimilco,139,Tlacualleli (El Calvario),19.242270277777777,-99.07793333333333,2302,1.0,91,32.0,59.0,0.0,26,25.0,0.0,25.0,12.0,1.0,24.0,1.0,0.0,18.0,013
9,Ciudad de México,013,Xochimilco,140,Tlaltepetla (Tehuistitla),19.22451611111111,-99.11534222222221,2370,1.0,148,37.0,106.0,5.0,46,39.0,22.0,17.0,27.0,11.0,37.0,2.0,20.0,38.0,013
9,Ciudad de México,013,Xochimilco,143,Tlalatlaco,19.225380833333332,-99.14376277777778,2420,1.0,105,27.0,73.0,5.0,30,26.0,4.0,22.0,18.0,21.0,24.0,2.0,3.0,26.0,013
9,Ciudad de México,013,Xochimilco,146,Tlatzala (Cuayuca),19.23616,-99.07737972222222,2421,1.0,207,51.0,144.0,12.0,50,46.0,44.0,2.0,30.0,4.0,46.0,0.0,42.0,42.0,013
9,Ciudad de México,013,Xochimilco,151,Tepuente,19.2283725,-99.15212444444445,2650,1.0,48,11.0,33.0,4.0,18,15.0,6.0,9.0,13.0,12.0,15.0,0.0,6.0,15.0,013
9,Ciudad de México,013,Xochimilco,157,Tipipili,19.233863333333336,-99.08452666666666,2414,3.0,709,196.0,483.0,30.0,281,195.0,13.0,181.0,166.0,23.0,177.0,17.0,13.0,155.0,013
9,Ciudad de México,013,Xochimilco,160,Tochuca (San Salvador),19.202343055555556,-99.10256722222222,2609,2.0,370,71.0,277.0,22.0,122,100.0,43.0,57.0,75.0,59.0,98.0,2.0,43.0,99.0,013
9,Ciudad de México,013,Xochimilco,162,Pepelaxtla,19.21727,-99.11253722222222,2411,2.0,343,84.0,246.0,13.0,98,84.0,79.0,5.0,58.0,18.0,84.0,0.0,77.0,78.0,013
9,Ciudad de México,013,Xochimilco,163,Tecacalango,19.217870833333333,-99.10709722222222,2424,1.0,207,53.0,144.0,10.0,55,50.0,47.0,3.0,41.0,36.0,50.0,0.0,47.0,49.0,013
9,Ciudad de México,013,Xochimilco,164,Tzompole,19.20405138888889,-99.11770833333333,2588,1.0,39,9.0,29.0,1.0,10,10.0,7.0,3.0,10.0,4.0,9.0,1.0,6.0,9.0,013
9,Ciudad de México,013,Xochimilco,165,Cacalco (Tepextenco),19.19448,-99.12472916666665,2635,1.0,18,6.0,12.0,0.0,5,4.0,3.0,1.0,3.0,0.0,4.0,0.0,3.0,4.0,013
9,Ciudad de México,013,Xochimilco,169,Apatlaco,19.264671944444444,-99.08655916666666,2230,1.0,95,26.0,66.0,3.0,30,26.0,2.0,24.0,11.0,2.0,19.0,7.0,1.0,9.0,013
9,Ciudad de México,013,Xochimilco,172,Paraje de la Ciénega,19.27959222222222,-99.08138833333334,2229,1.0,47,15.0,29.0,3.0,13,13.0,10.0,3.0,5.0,3.0,11.0,2.0,9.0,11.0,013
9,Ciudad de México,013,Xochimilco,178,Tlapizatil (Puente de Urrutia),19.261986944444445,-99.07285666666667,2229,1.0,176,57.0,107.0,12.0,55,50.0,8.0,42.0,40.0,7.0,45.0,5.0,8.0,35.0,013
9,Ciudad de México,013,Xochimilco,180,Tepexomulco las Rocas,19.228535833333332,-99.13606611111112,2395,1.0,53,14.0,36.0,3.0,17,15.0,3.0,12.0,10.0,9.0,15.0,0.0,3.0,13.0,013
9,Ciudad de México,013,Xochimilco,181,Ocotitla Tepachuxiac,19.228087777777777,-99.14170805555557,2406,2.0,271,59.0,201.0,11.0,64,64.0,22.0,42.0,38.0,48.0,60.0,2.0,20.0,63.0,013
9,Ciudad de México,013,Xochimilco,184,Atotle,19.21848361111111,-99.10949416666666,2413,2.0,330,70.0,239.0,21.0,99,88.0,84.0,4.0,74.0,29.0,87.0,1.0,84.0,87.0,013
9,Ciudad de México,013,Xochimilco,185,Los Tejocotes,19.20282333333333,-99.11847555555555,2563,1.0,31,4.0,26.0,1.0,8,8.0,6.0,2.0,5.0,1.0,7.0,1.0,5.0,7.0,013
9,Ciudad de México,013,Xochimilco,187,Tepepatlaxtle,19.202371666666664,-99.11119,2589,1.0,162,38.0,117.0,7.0,48,41.0,3.0,38.0,35.0,17.0,40.0,1.0,3.0,40.0,013
9,Ciudad de México,013,Xochimilco,190,Tixculco,19.222514166666667,-99.05455555555555,2400,1.0,42,6.0,34.0,2.0,22,17.0,10.0,7.0,6.0,10.0,15.0,2.0,10.0,14.0,013
9,Ciudad de México,013,Xochimilco,191,Tecoexcontitla,19.21388861111111,-99.08512416666666,2611,2.0,263,66.0,181.0,16.0,103,76.0,17.0,59.0,71.0,40.0,76.0,0.0,17.0,72.0,013
9,Ciudad de México,013,Xochimilco,193,El Potrero (Bosques de la Paz),19.211145833333333,-99.09060277777778,2569,1.0,38,9.0,29.0,0.0,12,11.0,2.0,9.0,8.0,1.0,11.0,0.0,2.0,11.0,013
9,Ciudad de México,013,Xochimilco,195,Paraje Tepanyecac,19.222114444444443,-99.05155555555555,2441,1.0,58,13.0,41.0,4.0,26,16.0,12.0,4.0,14.0,7.0,15.0,1.0,11.0,14.0,013
9,Ciudad de México,013,Xochimilco,196,Tepepula,19.228048055555554,-99.12574722222222,2380,1.0,48,11.0,34.0,3.0,13,12.0,11.0,1.0,11.0,7.0,12.0,0.0,11.0,10.0,013
9,Ciudad de México,013,Xochimilco,197,La Angostura,19.262068888888887,-99.07550666666667,2230,1.0,21,4.0,14.0,3.0,8,7.0,0.0,7.0,3.0,0.0,6.0,1.0,0.0,6.0,013
9,Ciudad de México,013,Xochimilco,198,Sihuatlixpa,19.198985,-99.11158444444443,2662,1.0,25,4.0,18.0,3.0,10,8.0,4.0,4.0,6.0,7.0,8.0,0.0,4.0,8.0,013
9,Ciudad de México,013,Xochimilco,201,Cuatixi,19.226860833333333,-99.07568166666667,2489,1.0,53,11.0,38.0,4.0,20,17.0,6.0,11.0,10.0,11.0,14.0,3.0,5.0,13.0,013
9,Ciudad de México,013,Xochimilco,202,Paraje Zacapa,19.217471944444444,-99.08941972222222,2548,3.0,865,225.0,611.0,29.0,318,236.0,72.0,163.0,202.0,51.0,230.0,5.0,72.0,193.0,013
9,Ciudad de México,013,Xochimilco,203,Santa Catarina (Piedra Blanca),19.214275555555556,-99.07990583333333,2612,1.0,54,15.0,35.0,4.0,18,13.0,12.0,1.0,10.0,8.0,13.0,0.0,12.0,12.0,013
9,Ciudad de México,013,Xochimilco,204,Huepaltepec,19.215238055555556,-99.07439194444444,2571,1.0,55,7.0,45.0,3.0,12,12.0,1.0,11.0,12.0,1.0,12.0,0.0,1.0,12.0,013
9,Ciudad de México,013,Xochimilco,205,Tecuanatla (Arenal Papanco),19.21699333333333,-99.10788194444444,2429,1.0,137,28.0,102.0,7.0,39,37.0,37.0,0.0,30.0,15.0,37.0,0.0,37.0,37.0,013
9,Ciudad de México,013,Xochimilco,206,Tepepecalachico (Inopilco),19.211003055555555,-99.10755694444444,2508,1.0,19,4.0,12.0,3.0,5,5.0,1.0,3.0,4.0,2.0,4.0,0.0,1.0,4.0,013
9,Ciudad de México,013,Xochimilco,209,Tepeclite,19.204684166666667,-99.10599305555554,2605,1.0,40,6.0,32.0,2.0,14,12.0,0.0,12.0,10.0,3.0,12.0,0.0,0.0,10.0,013
9,Ciudad de México,013,Xochimilco,210,Acalipa,19.191775555555555,-99.12323444444444,2691,1.0,29,3.0,26.0,0.0,11,7.0,5.0,2.0,5.0,1.0,7.0,0.0,5.0,7.0,013
9,Ciudad de México,013,Xochimilco,213,Ampliación Bugambilias (Nauhtecpan),19.23220472222222,-99.13746916666668,2388,1.0,128,31.0,93.0,4.0,35,31.0,3.0,28.0,27.0,16.0,31.0,0.0,2.0,27.0,013
9,Ciudad de México,013,Xochimilco,214,Tepeyecac (El Arenal),19.23034583333333,-99.12540833333333,2361,1.0,139,30.0,96.0,13.0,50,43.0,23.0,20.0,39.0,5.0,43.0,0.0,23.0,39.0,013
9,Ciudad de México,013,Xochimilco,215,Tepexomulco (Kilómetro 27.8),19.226744166666666,-99.1298261111111,2515,1.0,12,3.0,8.0,1.0,4,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,013
9,Ciudad de México,013,Xochimilco,218,Ixcuicuilco,19.221023888888887,-99.11734361111111,2378,1.0,43,12.0,31.0,0.0,15,12.0,12.0,0.0,11.0,3.0,12.0,0.0,12.0,9.0,013
9,Ciudad de México,013,Xochimilco,224,Corralón Policía Federal de Caminos,19.236863055555556,-99.05454194444444,2325,1.0,14,3.0,10.0,1.0,4,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,013
9,Ciudad de México,013,Xochimilco,226,Cocopalcuautla,19.221225277777776,-99.04620694444445,2491,1.0,71,16.0,51.0,4.0,22,20.0,20.0,0.0,18.0,5.0,20.0,0.0,20.0,19.0,013
9,Ciudad de México,013,Xochimilco,231,Tecanco,19.23181888888889,-99.07219444444443,2418,2.0,355,100.0,243.0,12.0,105,90.0,19.0,71.0,57.0,32.0,59.0,31.0,12.0,79.0,013
9,Ciudad de México,013,Xochimilco,232,Atlaxco,19.233268888888887,-99.06857944444444,2362,1.0,123,33.0,83.0,7.0,50,38.0,5.0,33.0,26.0,3.0,38.0,0.0,4.0,33.0,013
9,Ciudad de México,013,Xochimilco,234,Barrio Nochicala,19.24482916666667,-99.03970638888889,2379,1.0,179,17.0,151.0,11.0,87,71.0,4.0,67.0,68.0,1.0,68.0,3.0,4.0,70.0,013
9,Ciudad de México,013,Xochimilco,236,Camino Real a San Pedro,19.23362138888889,-99.055225,2349,1.0,151,45.0,97.0,9.0,39,33.0,3.0,30.0,27.0,10.0,31.0,2.0,2.0,30.0,013
9,Ciudad de México,013,Xochimilco,237,El Cedral,19.216040277777775,-99.11792916666666,2397,1.0,28,8.0,19.0,1.0,11,7.0,7.0,0.0,6.0,2.0,7.0,0.0,7.0,7.0,013
9,Ciudad de México,013,Xochimilco,238,La Espejera,19.262453333333333,-99.05692916666666,2227,1.0,40,14.0,24.0,2.0,9,9.0,9.0,0.0,4.0,0.0,8.0,1.0,8.0,8.0,013
9,Ciudad de México,013,Xochimilco,239,Ahuatitla (Texcopaxuli),19.231381388888888,-99.05424944444444,2370,1.0,232,71.0,152.0,9.0,68,57.0,14.0,43.0,54.0,26.0,55.0,2.0,14.0,50.0,013
9,Ciudad de México,013,Xochimilco,242,Atenco (Tlaquilpa),19.256444444444444,-99.05489527777777,2231,1.0,47,8.0,36.0,3.0,17,15.0,14.0,1.0,11.0,0.0,15.0,0.0,14.0,14.0,013
9,Ciudad de México,013,Xochimilco,243,Naxayopa,19.258905555555554,-99.05902194444444,2227,1.0,227,64.0,152.0,11.0,55,53.0,45.0,8.0,30.0,7.0,51.0,2.0,43.0,39.0,013
9,Ciudad de México,013,Xochimilco,244,Coapantitla,19.25687361111111,-99.05667583333333,2229,1.0,62,22.0,36.0,4.0,14,12.0,10.0,2.0,6.0,2.0,11.0,1.0,10.0,10.0,013
9,Ciudad de México,013,Xochimilco,246,Francisco Villa (Tepejoyuca),19.223556388888888,-99.07735222222222,2494,1.0,27,5.0,19.0,3.0,12,6.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,013
9,Ciudad de México,013,Xochimilco,249,Chililico,19.265315555555556,-99.09173055555556,2229,1.0,113,39.0,72.0,2.0,29,29.0,3.0,26.0,17.0,2.0,21.0,8.0,3.0,15.0,013
9,Ciudad de México,013,Xochimilco,251,Camino al Panteón (Las Cruces),19.221617777777777,-99.1273836111111,2453,1.0,54,19.0,33.0,2.0,15,12.0,0.0,12.0,11.0,1.0,11.0,1.0,0.0,8.0,013
9,Ciudad de México,013,Xochimilco,252,Texopantitla (Chocolines),19.243233055555557,-99.13522777777779,2360,1.0,182,37.0,138.0,7.0,70,54.0,7.0,47.0,40.0,33.0,54.0,0.0,7.0,52.0,013
9,Ciudad de México,013,Xochimilco,253,Ilimunxutitla,19.192250833333333,-99.10855749999999,2761,1.0,71,19.0,47.0,5.0,21,19.0,6.0,13.0,17.0,1.0,19.0,0.0,6.0,16.0,013
9,Ciudad de México,013,Xochimilco,257,Los Pinos (Tecacahuaco),19.235310833333333,-99.14009,2402,2.0,341,83.0,242.0,16.0,110,88.0,20.0,68.0,64.0,66.0,87.0,1.0,20.0,86.0,013
9,Ciudad de México,013,Xochimilco,258,Temamatla,19.235927222222223,-99.13776833333334,2386,1.0,168,36.0,125.0,7.0,43,38.0,6.0,32.0,30.0,35.0,38.0,0.0,6.0,36.0,013
9,Ciudad de México,013,Xochimilco,261,Milahuaytitla,19.24050916666667,-99.04925333333333,2382,1.0,36,5.0,29.0,2.0,11,10.0,0.0,10.0,9.0,1.0,9.0,1.0,0.0,7.0,013
9,Ciudad de México,013,Xochimilco,262,Nochicala (Pajaritos),19.24202138888889,-99.03763472222222,2439,1.0,44,7.0,34.0,3.0,25,18.0,0.0,18.0,16.0,1.0,18.0,0.0,0.0,18.0,013
9,Ciudad de México,013,Xochimilco,263,San Juan Diego (Matlacuaitla),19.243164444444446,-99.04438888888889,2372,1.0,62,9.0,46.0,7.0,25,21.0,1.0,20.0,21.0,0.0,19.0,2.0,1.0,21.0,013
9,Ciudad de México,013,Xochimilco,264,Paraje Tlahuiteco,19.192061111111112,-99.12225166666666,2691,1.0,25,11.0,14.0,0.0,7,7.0,5.0,2.0,7.0,5.0,7.0,0.0,5.0,7.0,013
9,Ciudad de México,013,Xochimilco,265,Moyocalco,19.249780555555557,-99.1352588888889,2301,1.0,183,41.0,133.0,9.0,66,51.0,24.0,27.0,43.0,35.0,50.0,1.0,24.0,49.0,013
9,Ciudad de México,013,Xochimilco,266,Cuahuticultitla,19.229466388888888,-99.14190500000001,2409,1.0,135,36.0,97.0,2.0,30,30.0,14.0,16.0,17.0,21.0,28.0,2.0,13.0,26.0,013
9,Ciudad de México,013,Xochimilco,267,Tizilingo,19.238055555555558,-99.08342138888888,2404,1.0,225,67.0,153.0,5.0,78,66.0,0.0,66.0,29.0,2.0,65.0,1.0,0.0,60.0,013
9,Ciudad de México,013,Xochimilco,269,Bosques de la Paz,19.23204972222222,-99.07523277777777,2425,1.0,201,59.0,136.0,6.0,64,49.0,8.0,41.0,39.0,15.0,47.0,2.0,8.0,46.0,013
9,Ciudad de México,013,Xochimilco,270,Contlalco,19.24459722222222,-99.1319925,2339,1.0,78,22.0,55.0,1.0,17,17.0,10.0,7.0,12.0,5.0,17.0,0.0,10.0,16.0,013
9,Ciudad de México,013,Xochimilco,271,Tlalmelaca,19.26385361111111,-99.0372236111111,2231,1.0,116,40.0,75.0,1.0,30,28.0,27.0,1.0,3.0,1.0,28.0,0.0,27.0,9.0,013
9,Ciudad de México,013,Xochimilco,273,Zacazontlipac,19.197014444444445,-99.10757638888889,2671,3.0,575,122.0,429.0,24.0,171,134.0,30.0,104.0,118.0,31.0,134.0,0.0,30.0,132.0,013
9,Ciudad de México,013,Xochimilco,274,Tepetlatzinco,19.226120833333333,-99.05797861111111,2391,1.0,12,1.0,8.0,3.0,5,5.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,2.0,013
9,Ciudad de México,013,Xochimilco,275,El Corazón,19.198672777777777,-99.10968583333333,2658,1.0,42,12.0,28.0,2.0,11,11.0,0.0,11.0,10.0,1.0,9.0,2.0,0.0,11.0,013
9,Ciudad de México,013,Xochimilco,276,Ocoxochoca,19.225533055555555,-99.14052861111112,2409,1.0,37,9.0,27.0,1.0,14,11.0,2.0,9.0,8.0,3.0,10.0,1.0,2.0,10.0,013
9,Ciudad de México,013,Xochimilco,277,Texcalatlaco,19.23447611111111,-99.05219305555555,2376,1.0,32,10.0,20.0,2.0,14,12.0,2.0,10.0,11.0,2.0,11.0,1.0,1.0,5.0,013
9,Ciudad de México,013,Xochimilco,278,Azizicantitla,19.224170833333332,-99.14273166666668,2433,1.0,95,15.0,73.0,7.0,30,25.0,11.0,14.0,22.0,21.0,25.0,0.0,10.0,25.0,013
9,Ciudad de México,013,Xochimilco,281,Ahuapixititla,19.208679166666666,-99.10692666666667,2539,1.0,25,7.0,16.0,2.0,8,7.0,1.0,6.0,5.0,3.0,7.0,0.0,1.0,7.0,013
9,Ciudad de México,013,Xochimilco,282,El Corral,19.20803833333333,-99.10822777777777,2544,1.0,6,0.0,3.0,3.0,7,4.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,4.0,013
9,Ciudad de México,013,Xochimilco,283,Axomulco,19.22007083333333,-99.06652583333333,2520,1.0,47,8.0,37.0,2.0,22,14.0,2.0,12.0,11.0,6.0,6.0,8.0,2.0,5.0,013
9,Ciudad de México,013,Xochimilco,284,Oquetzalpa,19.222436944444443,-99.11693083333333,2373,1.0,75,25.0,45.0,5.0,20,19.0,17.0,2.0,14.0,3.0,19.0,0.0,17.0,19.0,013
9,Ciudad de México,013,Xochimilco,285,Texcalpa,19.225067499999998,-99.14223805555557,2421,1.0,46,9.0,34.0,3.0,19,14.0,2.0,12.0,13.0,11.0,13.0,1.0,2.0,11.0,013
9,Ciudad de México,013,Xochimilco,286,Acapa,19.222502499999997,-99.04460638888888,2516,1.0,9,1.0,8.0,0.0,4,4.0,3.0,1.0,3.0,3.0,4.0,0.0,3.0,4.0,013
9,Ciudad de México,013,Xochimilco,287,Ototzingo (Acuario),19.256156944444445,-99.05204638888888,2231,1.0,33,12.0,19.0,2.0,9,9.0,7.0,2.0,5.0,2.0,7.0,2.0,5.0,3.0,013
9,Ciudad de México,013,Xochimilco,289,Zacatongo,19.19465361111111,-99.12956694444443,2629,1.0,45,11.0,34.0,0.0,16,12.0,1.0,11.0,9.0,1.0,8.0,4.0,0.0,7.0,013
9,Ciudad de México,013,Xochimilco,290,Ampliacion Tlapanoya Baja,19.24111638888889,-99.13437666666667,2370,1.0,60,17.0,40.0,3.0,24,20.0,1.0,19.0,9.0,17.0,20.0,0.0,1.0,20.0,013
9,Ciudad de México,013,Xochimilco,291,Ampliación San Bartolo,19.235200000000003,-99.06537333333333,2394,1.0,74,19.0,54.0,1.0,24,20.0,1.0,19.0,18.0,1.0,19.0,1.0,1.0,16.0,013
9,Ciudad de México,013,Xochimilco,292,Ampliación San Martín Caballero,19.242698055555557,-99.06034333333334,2379,1.0,21,4.0,17.0,0.0,9,9.0,0.0,9.0,7.0,5.0,6.0,3.0,0.0,2.0,013
9,Ciudad de México,013,Xochimilco,293,Techachalictic,19.216939166666666,-99.06539777777778,2554,1.0,16,4.0,11.0,1.0,5,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,013
9,Ciudad de México,013,Xochimilco,294,Las Cubetas,19.224496944444443,-99.0809925,2490,1.0,27,6.0,20.0,1.0,14,6.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,2.0,013
9,Ciudad de México,013,Xochimilco,295,San Sebastián,19.266087777777777,-99.03952805555555,2230,1.0,27,7.0,19.0,1.0,9,8.0,7.0,1.0,3.0,1.0,6.0,2.0,6.0,2.0,013
9,Ciudad de México,014,Benito Juárez,1,Benito Juárez,19.37199222222222,-99.15785333333334,2238,12.0,434153,51243.0,321279.0,61593.0,199993,176053.0,175745.0,43.0,160719.0,158802.0,175751.0,33.0,175690.0,175671.0,014
9,Ciudad de México,015,Cuauhtémoc,1,Cuauhtémoc,19.441646666666667,-99.15188361111112,2230,13.0,545884,83469.0,398058.0,64291.0,227906,196466.0,195626.0,183.0,170762.0,166899.0,195673.0,131.0,195451.0,195410.0,015
9,Ciudad de México,016,Miguel Hidalgo,1,Miguel Hidalgo,19.407268888888886,-99.19075444444445,2264,12.0,414470,62495.0,295866.0,50183.0,168191,146762.0,144419.0,109.0,119499.0,102876.0,144398.0,129.0,144282.0,144260.0,016
9,Ciudad de México,017,Venustiano Carranza,1,Venustiano Carranza,19.419261944444447,-99.11370111111111,2230,12.0,443704,78081.0,310974.0,54234.0,151569,135768.0,135223.0,75.0,124351.0,106798.0,135217.0,65.0,135108.0,135077.0,017
